,id,word_count,stopword_count,prop_stop
6259,6259,302,106,0.3509933774834437
6260,6260,1910,706,0.36963350785340315
6261,6261,96,31,0.3229166666666667
6262,6262,1019,398,0.39057899901864573
6263,6263,1127,434,0.38509316770186336
6264,6264,237,89,0.3755274261603376
6265,6265,933,351,0.3762057877813505
6266,6266,113,0,0.0
6267,6267,842,311,0.3693586698337292
6268,6268,340,110,0.3235294117647059
6269,6269,87,36,0.41379310344827586
6270,6270,588,215,0.3656462585034014
6271,6271,211,3,0.014218009478672985
6272,6272,1254,530,0.4226475279106858
6273,6273,347,121,0.34870317002881845
6274,6274,218,84,0.3853211009174312
6275,6275,1086,428,0.39410681399631675
6276,6276,78,31,0.3974358974358974
6277,6277,679,270,0.39764359351988215
6278,6278,345,119,0.34492753623188405
6279,6279,1016,370,0.3641732283464567
6280,6280,1601,684,0.42723297938788257
6281,6281,1862,754,0.40494092373791624
6282,6282,425,154,0.3623529411764706
6283,6283,583,213,0.3653516295025729
6284,6284,1159,477,0.4115616911130285
6285,6285,474,179,0.37763713080168776
6286,6286,1267,487,0.38437253354380424
6287,6287,964,348,0.36099585062240663
6288,6288,1536,618,0.40234375
6289,6289,817,321,0.3929008567931457
6290,6290,1058,441,0.4168241965973535
6291,6291,1493,627,0.41995981245813796
6292,6292,8827,3578,0.40534723008949813
6293,6293,1287,448,0.3480963480963481
6294,6294,1187,446,0.37573715248525696
6295,6295,203,81,0.39901477832512317
6296,6296,383,151,0.39425587467362927
6297,6297,945,363,0.38412698412698415
6298,6298,829,325,0.39203860072376356
6299,6299,1519,563,0.3706385780118499
6300,6300,414,147,0.35507246376811596
6301,6301,208,67,0.32211538461538464
6302,6302,495,201,0.40606060606060607
6303,6303,2,0,0.0
6304,6304,1104,357,0.3233695652173913
6305,6305,107,43,0.40186915887850466
6306,6306,321,97,0.30218068535825543
6307,6307,1129,423,0.3746678476527901
6308,6308,34,13,0.38235294117647056
6309,6309,65,21,0.3230769230769231
6310,6310,916,358,0.39082969432314413
6311,6311,144,65,0.4513888888888889
6312,6312,3,1,0.3333333333333333
6313,6313,1116,408,0.3655913978494624
6314,6314,650,206,0.3169230769230769
6315,6315,544,208,0.38235294117647056
6316,6316,1004,377,0.3754980079681275
6317,6317,570,198,0.3473684210526316
6318,6318,285,102,0.35789473684210527
6319,6319,232,81,0.34913793103448276
6320,6320,293,98,0.33447098976109213
6321,6321,232,78,0.33620689655172414
6322,6322,132,55,0.4166666666666667
6323,6323,449,169,0.37639198218262804
6324,6324,97,31,0.31958762886597936
6325,6325,288,110,0.3819444444444444
6326,6326,1439,510,0.35441278665740095
6327,6327,260,107,0.4115384615384615
6328,6328,703,217,0.30867709815078237
6329,6329,360,162,0.45
6330,6330,475,172,0.36210526315789476
6331,6331,256,94,0.3671875
6332,6332,231,85,0.36796536796536794
6333,6333,4307,1499,0.3480380775481774
6334,6334,136,54,0.39705882352941174
6335,6335,222,74,0.3333333333333333
6336,6336,2088,814,0.38984674329501917
6337,6337,743,309,0.4158815612382234
6338,6338,346,151,0.43641618497109824
6339,6339,54,18,0.3333333333333333
6340,6340,266,90,0.3383458646616541
6341,6341,530,178,0.33584905660377357
6342,6342,622,209,0.3360128617363344
6343,6343,738,298,0.4037940379403794
6344,6344,365,136,0.3726027397260274
6345,6345,113,49,0.4336283185840708
6346,6346,281,92,0.3274021352313167
6347,6347,15,6,0.4
6348,6348,1818,599,0.3294829482948295
6349,6349,1190,480,0.40336134453781514
6350,6350,129,31,0.24031007751937986
6351,6351,3983,1517,0.3808686919407482
6352,6352,205,82,0.4
6353,6353,775,264,0.3406451612903226
6354,6354,952,370,0.38865546218487396
6355,6355,710,289,0.4070422535211268
6356,6356,116,47,0.4051724137931034
6357,6357,789,286,0.36248415716096327
6358,6358,385,163,0.42337662337662335
6359,6359,578,229,0.3961937716262976
6360,6360,225,86,0.38222222222222224
6361,6361,1042,391,0.3752399232245681
6362,6362,888,333,0.375
6363,6363,205,76,0.37073170731707317
6364,6364,1119,354,0.3163538873994638
6365,6365,1095,392,0.35799086757990867
6366,6366,532,191,0.35902255639097747
6367,6367,2526,1024,0.4053840063341251
6368,6368,1286,481,0.3740279937791602
6369,6369,432,167,0.38657407407407407
6370,6370,812,303,0.3731527093596059
6371,6371,818,306,0.3740831295843521
6372,6372,3,0,0.0
6373,6373,1926,770,0.39979231568016615
6374,6374,1161,430,0.37037037037037035
6375,6375,212,67,0.3160377358490566
6376,6376,3290,1254,0.3811550151975684
6377,6377,31,10,0.3225806451612903
6378,6378,1219,447,0.3666940114848236
6379,6379,1408,533,0.37855113636363635
6380,6380,534,213,0.398876404494382
6381,6381,176,0,0.0
6382,6382,1235,461,0.37327935222672065
6383,6383,1225,559,0.4563265306122449
6384,6384,703,230,0.32716927453769556
6385,6385,23,11,0.4782608695652174
6386,6386,492,180,0.36585365853658536
6387,6387,1242,450,0.36231884057971014
6388,6388,271,109,0.4022140221402214
6389,6389,367,129,0.35149863760217986
6390,6390,487,193,0.39630390143737165
6391,6391,146,56,0.3835616438356164
6392,6392,1059,415,0.3918791312559018
6393,6393,502,192,0.38247011952191234
6394,6394,17,5,0.29411764705882354
6395,6395,1360,580,0.4264705882352941
6396,6396,123,48,0.3902439024390244
6397,6397,1081,425,0.393154486586494
6398,6398,1054,69,0.06546489563567362
6399,6399,214,85,0.397196261682243
6400,6400,1189,423,0.35576114381833474
6401,6401,2030,838,0.412807881773399
6402,6402,215,69,0.3209302325581395
6403,6403,1535,616,0.4013029315960912
6404,6404,499,192,0.3847695390781563
6405,6405,1341,538,0.40119313944817303
6406,6406,863,298,0.34530706836616454
6407,6407,406,148,0.3645320197044335
6408,6408,329,120,0.364741641337386
6409,6409,1681,655,0.3896490184414039
6410,6410,117,36,0.3076923076923077
6411,6411,523,206,0.3938814531548757
6412,6412,1570,580,0.36942675159235666
6413,6413,292,105,0.3595890410958904
6414,6414,1274,481,0.37755102040816324
6415,6415,227,61,0.2687224669603524
6416,6416,174,63,0.3620689655172414
6417,6417,1063,420,0.3951081843838194
6418,6418,722,289,0.4002770083102493
6419,6419,194,68,0.35051546391752575
6420,6420,906,346,0.3818984547461369
6421,6421,223,67,0.3004484304932735
6422,6422,1424,569,0.39957865168539325
6423,6423,276,104,0.37681159420289856
6424,6424,882,313,0.35487528344671204
6425,6425,221,77,0.34841628959276016
6426,6426,524,183,0.34923664122137404
6427,6427,427,164,0.3840749414519906
6428,6428,145,51,0.35172413793103446
6429,6429,335,138,0.41194029850746267
6430,6430,1338,507,0.3789237668161435
6431,6431,781,34,0.04353393085787452
6432,6432,1415,627,0.4431095406360424
6433,6433,180,55,0.3055555555555556
6434,6434,1102,16,0.014519056261343012
6435,6435,4,0,0.0
6436,6436,499,197,0.39478957915831664
6437,6437,440,0,0.0
6438,6438,529,204,0.3856332703213611
6439,6439,511,191,0.37377690802348335
6440,6440,268,111,0.4141791044776119
6441,6441,180,0,0.0
6442,6442,301,86,0.2857142857142857
6443,6443,0,0,
6444,6444,741,285,0.38461538461538464
6445,6445,315,114,0.3619047619047619
6446,6446,633,227,0.358609794628752
6447,6447,939,368,0.3919062832800852
6448,6448,118,42,0.3559322033898305
6449,6449,2802,1179,0.4207708779443255
6450,6450,229,88,0.38427947598253276
6451,6451,1463,603,0.41216678058783324
6452,6452,342,126,0.3684210526315789
6453,6453,146,53,0.363013698630137
6454,6454,319,126,0.3949843260188088
6455,6455,1015,383,0.37733990147783253
6456,6456,770,314,0.4077922077922078
6457,6457,380,148,0.3894736842105263
6458,6458,943,347,0.3679745493107105
6459,6459,160,59,0.36875
6460,6460,591,213,0.3604060913705584
6461,6461,874,287,0.32837528604118993
6462,6462,65,30,0.46153846153846156
6463,6463,352,127,0.36079545454545453
6464,6464,146,52,0.3561643835616438
6465,6465,292,100,0.3424657534246575
6466,6466,225,67,0.29777777777777775
6467,6467,1874,773,0.41248665955176095
6468,6468,1417,543,0.3832039520112915
6469,6469,349,127,0.3638968481375358
6470,6470,173,45,0.26011560693641617
6471,6471,1007,374,0.3714001986097319
6472,6472,143,50,0.34965034965034963
6473,6473,1532,590,0.38511749347258484
6474,6474,1034,375,0.36266924564796904
6475,6475,508,158,0.3110236220472441
6476,6476,583,200,0.34305317324185247
6477,6477,277,99,0.3574007220216607
6478,6478,1309,474,0.36210847975553856
6479,6479,311,112,0.36012861736334406
6480,6480,869,333,0.383199079401611
6481,6481,583,211,0.36192109777015435
6482,6482,223,56,0.25112107623318386
6483,6483,533,220,0.41275797373358347
6484,6484,545,172,0.3155963302752294
6485,6485,1399,514,0.3674052894924946
6486,6486,467,170,0.3640256959314775
6487,6487,747,280,0.3748326639892905
6488,6488,378,152,0.4021164021164021
6489,6489,1330,563,0.42330827067669174
6490,6490,613,248,0.40456769983686786
6491,6491,1074,354,0.329608938547486
6492,6492,1440,570,0.3958333333333333
6493,6493,1208,482,0.3990066225165563
6494,6494,519,208,0.4007707129094412
6495,6495,1387,541,0.39005046863734677
6496,6496,1074,421,0.3919925512104283
6497,6497,108,37,0.3425925925925926
6498,6498,558,211,0.3781362007168459
6499,6499,1484,622,0.4191374663072776
6500,6500,118,37,0.3135593220338983
6501,6501,533,202,0.3789868667917448
6502,6502,263,88,0.33460076045627374
6503,6503,1091,395,0.3620531622364803
6504,6504,178,61,0.34269662921348315
6505,6505,25,7,0.28
6506,6506,40,12,0.3
6507,6507,14,2,0.14285714285714285
6508,6508,8,2,0.25
6509,6509,3566,1273,0.3569826135726304
6510,6510,454,149,0.32819383259911894
6511,6511,758,328,0.43271767810026385
6512,6512,11,3,0.2727272727272727
6513,6513,167,58,0.3473053892215569
6514,6514,225,76,0.3377777777777778
6515,6515,479,157,0.3277661795407098
6516,6516,1261,530,0.4203013481363997
6517,6517,100,31,0.31
6518,6518,725,293,0.40413793103448276
6519,6519,393,145,0.36895674300254455
6520,6520,4867,1972,0.4051777275529073
6521,6521,248,81,0.32661290322580644
6522,6522,945,387,0.4095238095238095
6523,6523,3888,1513,0.38914609053497945
6524,6524,719,271,0.3769123783031989
6525,6525,861,362,0.42044134727061555
6526,6526,1171,443,0.3783091374893254
6527,6527,125,52,0.416
6528,6528,1663,632,0.3800360793746242
6529,6529,122,50,0.4098360655737705
6530,6530,337,134,0.39762611275964393
6531,6531,5294,2169,0.4097091046467699
6532,6532,119,48,0.40336134453781514
6533,6533,350,128,0.3657142857142857
6534,6534,1005,383,0.38109452736318405
6535,6535,1942,735,0.378475798146241
6536,6536,1344,469,0.3489583333333333
6537,6537,494,192,0.38866396761133604
6538,6538,627,261,0.41626794258373206
6539,6539,194,77,0.39690721649484534
6540,6540,435,160,0.367816091954023
6541,6541,532,178,0.33458646616541354
6542,6542,2246,940,0.41852181656277826
6543,6543,155,42,0.2709677419354839
6544,6544,998,382,0.38276553106212424
6545,6545,2622,1016,0.38749046529366893
6546,6546,70,15,0.21428571428571427
6547,6547,1775,716,0.40338028169014084
6548,6548,70,17,0.24285714285714285
6549,6549,787,330,0.4193138500635324
6550,6550,769,241,0.31339401820546164
6551,6551,137,50,0.36496350364963503
6552,6552,877,339,0.3865450399087799
6553,6553,191,72,0.3769633507853403
6554,6554,615,227,0.36910569105691055
6555,6555,1150,438,0.3808695652173913
6556,6556,275,73,0.26545454545454544
6557,6557,3,0,0.0
6558,6558,60,14,0.23333333333333334
6559,6559,568,228,0.4014084507042254
6560,6560,932,397,0.4259656652360515
6561,6561,7,0,0.0
6562,6562,971,339,0.349124613800206
6563,6563,1806,621,0.3438538205980066
6564,6564,1115,404,0.36233183856502243
6565,6565,433,140,0.3233256351039261
6566,6566,194,67,0.34536082474226804
6567,6567,294,105,0.35714285714285715
6568,6568,67,27,0.40298507462686567
6569,6569,14,5,0.35714285714285715
6570,6570,598,249,0.41638795986622074
6571,6571,379,144,0.37994722955145116
6572,6572,17,4,0.23529411764705882
6573,6573,13,5,0.38461538461538464
6574,6574,101,38,0.37623762376237624
6575,6575,1258,468,0.37201907790143085
6576,6576,1175,429,0.3651063829787234
6577,6577,220,88,0.4
6578,6578,293,121,0.4129692832764505
6579,6579,3071,1218,0.3966134809508303
6580,6580,308,107,0.3474025974025974
6581,6581,29,8,0.27586206896551724
6582,6582,101,39,0.38613861386138615
6583,6583,491,165,0.3360488798370672
6584,6584,1143,439,0.38407699037620296
6585,6585,1749,663,0.379073756432247
6586,6586,2893,1136,0.3926719668164535
6587,6587,1043,416,0.39884947267497606
6588,6588,1163,426,0.3662940670679278
6589,6589,1047,403,0.384909264565425
6590,6590,179,59,0.329608938547486
6591,6591,1041,412,0.3957732949087416
6592,6592,737,272,0.36906377204884666
6593,6593,4509,1837,0.4074074074074074
6594,6594,182,58,0.31868131868131866
6595,6595,198,77,0.3888888888888889
6596,6596,1114,391,0.3509874326750449
6597,6597,305,116,0.380327868852459
6598,6598,222,60,0.2702702702702703
6599,6599,390,147,0.3769230769230769
6600,6600,430,116,0.26976744186046514
6601,6601,379,130,0.34300791556728233
6602,6602,453,202,0.445916114790287
6603,6603,373,150,0.40214477211796246
6604,6604,335,138,0.41194029850746267
6605,6605,297,120,0.40404040404040403
6606,6606,1482,611,0.41228070175438597
6607,6607,213,98,0.460093896713615
6608,6608,870,308,0.35402298850574715
6609,6609,1223,455,0.3720359771054783
6610,6610,328,124,0.3780487804878049
6611,6611,915,379,0.41420765027322404
6612,6612,352,87,0.2471590909090909
6613,6613,563,230,0.40852575488454707
6614,6614,730,298,0.40821917808219177
6615,6615,350,148,0.4228571428571429
6616,6616,628,243,0.3869426751592357
6617,6617,1738,627,0.36075949367088606
6618,6618,712,228,0.3202247191011236
6619,6619,183,66,0.36065573770491804
6620,6620,873,271,0.3104238258877434
6621,6621,1066,392,0.3677298311444653
6622,6622,818,299,0.36552567237163813
6623,6623,918,345,0.3758169934640523
6624,6624,7,2,0.2857142857142857
6625,6625,122,39,0.319672131147541
6626,6626,1808,672,0.37168141592920356
6627,6627,774,263,0.3397932816537468
6628,6628,202,65,0.3217821782178218
6629,6629,344,99,0.2877906976744186
6630,6630,254,88,0.3464566929133858
6631,6631,298,121,0.40604026845637586
6632,6632,966,359,0.37163561076604557
6633,6633,702,250,0.3561253561253561
6634,6634,1688,622,0.3684834123222749
6635,6635,1006,380,0.37773359840954274
6636,6636,367,136,0.37057220708446864
6637,6637,1768,717,0.40554298642533937
6638,6638,77,23,0.2987012987012987
6639,6639,1037,400,0.3857280617164899
6640,6640,5,0,0.0
6641,6641,208,85,0.40865384615384615
6642,6642,975,398,0.4082051282051282
6643,6643,1264,494,0.39082278481012656
6644,6644,3061,1212,0.39594903626265926
6645,6645,1806,742,0.4108527131782946
6646,6646,0,0,
6647,6647,287,113,0.39372822299651566
6648,6648,629,220,0.3497615262321145
6649,6649,1207,449,0.371996685998343
6650,6650,1478,541,0.36603518267929636
6651,6651,26,8,0.3076923076923077
6652,6652,344,115,0.33430232558139533
6653,6653,530,220,0.41509433962264153
6654,6654,1001,418,0.4175824175824176
6655,6655,281,87,0.3096085409252669
6656,6656,662,266,0.40181268882175225
6657,6657,600,251,0.41833333333333333
6658,6658,717,289,0.403068340306834
6659,6659,4,1,0.25
6660,6660,366,138,0.3770491803278688
6661,6661,1135,374,0.3295154185022026
6662,6662,423,150,0.3546099290780142
6663,6663,1608,582,0.3619402985074627
6664,6664,756,294,0.3888888888888889
6665,6665,281,103,0.3665480427046263
6666,6666,708,258,0.3644067796610169
6667,6667,1685,693,0.4112759643916914
6668,6668,913,354,0.3877327491785323
6669,6669,112,25,0.22321428571428573
6670,6670,199,60,0.3015075376884422
6671,6671,328,114,0.3475609756097561
6672,6672,1647,588,0.3570127504553734
6673,6673,114,39,0.34210526315789475
6674,6674,90,27,0.3
6675,6675,388,192,0.4948453608247423
6676,6676,243,70,0.2880658436213992
6677,6677,457,141,0.3085339168490153
6678,6678,1597,614,0.38447088290544773
6679,6679,7,0,0.0
6681,6681,516,186,0.36046511627906974
6682,6682,527,217,0.4117647058823529
6683,6683,807,322,0.3990086741016109
6684,6684,514,175,0.3404669260700389
6685,6685,854,318,0.37236533957845436
6686,6686,6474,2671,0.4125733704046957
6687,6687,798,305,0.38220551378446116
6688,6688,315,112,0.35555555555555557
6689,6689,142,61,0.4295774647887324
6690,6690,205,84,0.4097560975609756
6691,6691,313,98,0.31309904153354634
6692,6692,141,45,0.3191489361702128
6693,6693,477,142,0.2976939203354298
6694,6694,430,121,0.2813953488372093
6695,6695,474,168,0.35443037974683544
6696,6696,26,6,0.23076923076923078
6697,6697,178,66,0.3707865168539326
6698,6698,21,11,0.5238095238095238
6699,6699,172,0,0.0
6700,6700,1226,425,0.3466557911908646
6701,6701,365,134,0.36712328767123287
6702,6702,231,83,0.3593073593073593
6703,6703,652,238,0.36503067484662577
6704,6704,1194,528,0.44221105527638194
6705,6705,1819,691,0.3798790544255085
6706,6706,633,209,0.330173775671406
6707,6707,861,305,0.35423925667828104
6708,6708,846,323,0.3817966903073286
6709,6709,731,295,0.40355677154582764
6710,6710,120,23,0.19166666666666668
6711,6711,235,97,0.4127659574468085
6712,6712,780,296,0.37948717948717947
6713,6713,365,123,0.336986301369863
6714,6714,4,2,0.5
6715,6715,243,86,0.35390946502057613
6716,6716,2126,847,0.39840075258701785
6717,6717,468,164,0.3504273504273504
6718,6718,334,103,0.3083832335329341
6719,6719,65,27,0.4153846153846154
6720,6720,31,8,0.25806451612903225
6721,6721,235,93,0.39574468085106385
6722,6722,67,17,0.2537313432835821
6723,6723,602,184,0.30564784053156147
6724,6724,304,96,0.3157894736842105
6725,6725,1231,482,0.3915515840779854
6726,6726,235,94,0.4
6727,6727,656,226,0.3445121951219512
6728,6728,88,29,0.32954545454545453
6729,6729,6,2,0.3333333333333333
6730,6730,429,159,0.3706293706293706
6731,6731,425,159,0.37411764705882355
6732,6732,606,245,0.4042904290429043
6733,6733,1157,421,0.36387208297320656
6734,6734,1818,713,0.3921892189218922
6735,6735,340,137,0.40294117647058825
6736,6736,1871,711,0.3800106894708712
6737,6737,1298,490,0.37750385208012327
6738,6738,299,116,0.3879598662207358
6739,6739,1494,621,0.41566265060240964
6740,6740,730,262,0.3589041095890411
6741,6741,1285,508,0.3953307392996109
6742,6742,249,101,0.40562248995983935
6743,6743,1513,638,0.4216787838730998
6744,6744,847,323,0.38134592680047225
6745,6745,963,350,0.363447559709242
6746,6746,334,124,0.3712574850299401
6747,6747,1241,484,0.39000805801772764
6748,6748,357,136,0.38095238095238093
6749,6749,594,223,0.37542087542087543
6750,6750,1116,452,0.4050179211469534
6751,6751,311,101,0.3247588424437299
6752,6752,454,161,0.35462555066079293
6753,6753,1304,496,0.3803680981595092
6754,6754,717,286,0.398884239888424
6755,6755,326,106,0.32515337423312884
6756,6756,637,223,0.3500784929356358
6757,6757,1802,758,0.42064372918978915
6758,6758,582,206,0.3539518900343643
6759,6759,189,74,0.3915343915343915
6760,6760,266,105,0.39473684210526316
6761,6761,818,337,0.4119804400977995
6762,6762,729,255,0.3497942386831276
6763,6763,1484,516,0.3477088948787062
6764,6764,2297,1027,0.44710491946016545
6765,6765,379,131,0.34564643799472294
6766,6766,975,392,0.40205128205128204
6767,6767,410,156,0.3804878048780488
6768,6768,1250,487,0.3896
6769,6769,725,202,0.2786206896551724
6770,6770,168,51,0.30357142857142855
6771,6771,775,263,0.3393548387096774
6772,6772,851,335,0.3936545240893067
6773,6773,1144,456,0.3986013986013986
6774,6774,1535,608,0.39609120521172636
6775,6775,426,167,0.392018779342723
6776,6776,358,131,0.3659217877094972
6777,6777,762,320,0.4199475065616798
6778,6778,1374,502,0.3653566229985444
6779,6779,104,49,0.47115384615384615
6780,6780,123,37,0.3008130081300813
6781,6781,237,61,0.25738396624472576
6782,6782,6,0,0.0
6783,6783,1036,378,0.36486486486486486
6784,6784,765,273,0.3568627450980392
6785,6785,486,0,0.0
6786,6786,275,102,0.3709090909090909
6787,6787,1389,510,0.367170626349892
6788,6788,1204,464,0.3853820598006645
6789,6789,1981,718,0.3624432104997476
6790,6790,637,239,0.3751962323390895
6791,6791,636,194,0.3050314465408805
6792,6792,154,45,0.2922077922077922
6793,6793,1221,458,0.3751023751023751
6794,6794,1077,420,0.38997214484679665
6795,6795,67,2,0.029850746268656716
6796,6796,4290,1413,0.3293706293706294
6797,6797,619,227,0.3667205169628433
6798,6798,1535,540,0.3517915309446254
6799,6799,4150,1165,0.28072289156626506
6800,6800,530,174,0.3283018867924528
6801,6801,733,250,0.34106412005457026
6802,6802,589,225,0.38200339558573854
6803,6803,127,33,0.25984251968503935
6804,6804,54,19,0.35185185185185186
6805,6805,201,73,0.36318407960199006
6806,6806,91,20,0.21978021978021978
6807,6807,563,216,0.3836589698046181
6808,6808,1099,417,0.3794358507734304
6809,6809,1084,352,0.3247232472324723
6810,6810,2436,894,0.3669950738916256
6811,6811,314,128,0.40764331210191085
6812,6812,984,352,0.35772357723577236
6813,6813,169,64,0.378698224852071
6814,6814,215,77,0.3581395348837209
6815,6815,750,299,0.39866666666666667
6816,6816,299,130,0.43478260869565216
6817,6817,407,149,0.36609336609336607
6818,6818,1172,449,0.38310580204778155
6819,6819,249,99,0.39759036144578314
6820,6820,1299,483,0.371824480369515
6821,6821,234,80,0.3418803418803419
6822,6822,1456,498,0.34203296703296704
6823,6823,931,322,0.3458646616541353
6824,6824,187,67,0.3582887700534759
6825,6825,254,103,0.40551181102362205
6826,6826,403,0,0.0
6827,6827,336,138,0.4107142857142857
6828,6828,343,143,0.41690962099125367
6829,6829,1254,524,0.4178628389154705
6830,6830,3033,1207,0.3979558193208045
6831,6831,1211,436,0.36003303055326175
6832,6832,136,52,0.38235294117647056
6833,6833,233,92,0.3948497854077253
6834,6834,165,56,0.3393939393939394
6835,6835,1369,521,0.3805697589481373
6836,6836,436,164,0.3761467889908257
6837,6837,24,10,0.4166666666666667
6838,6838,128,45,0.3515625
6839,6839,1292,406,0.3142414860681115
6840,6840,340,130,0.38235294117647056
6841,6841,1006,359,0.35685884691848907
6842,6842,1396,536,0.3839541547277937
6843,6843,171,47,0.27485380116959063
6844,6844,1698,737,0.43404004711425204
6845,6845,1710,642,0.37543859649122807
6846,6846,409,143,0.34963325183374083
6847,6847,1378,537,0.38969521044992744
6848,6848,766,274,0.3577023498694517
6849,6849,2934,1166,0.39740967961826856
6850,6850,425,159,0.37411764705882355
6851,6851,1306,473,0.36217457886676874
6852,6852,905,344,0.38011049723756907
6853,6853,579,237,0.40932642487046633
6854,6854,696,260,0.3735632183908046
6855,6855,1085,400,0.3686635944700461
6856,6856,327,127,0.38837920489296635
6857,6857,184,76,0.41304347826086957
6858,6858,878,332,0.37813211845102507
6859,6859,2,0,0.0
6860,6860,1448,572,0.39502762430939226
6861,6861,493,178,0.36105476673427994
6862,6862,704,250,0.35511363636363635
6863,6863,423,136,0.3215130023640662
6864,6864,692,263,0.3800578034682081
6865,6865,318,124,0.389937106918239
6866,6866,526,191,0.36311787072243346
6867,6867,1822,650,0.3567508232711306
6868,6868,1103,437,0.39619220308250225
6869,6869,1970,815,0.4137055837563452
6870,6870,1573,608,0.38652256834075016
6871,6871,529,192,0.3629489603024575
6872,6872,391,134,0.34271099744245526
6873,6873,903,324,0.3588039867109635
6874,6874,755,224,0.29668874172185433
6875,6875,577,31,0.053726169844020795
6876,6876,2981,1125,0.37739013753773903
6877,6877,435,158,0.3632183908045977
6878,6878,604,203,0.3360927152317881
6879,6879,185,53,0.2864864864864865
6880,6880,477,196,0.4109014675052411
6881,6881,632,223,0.3528481012658228
6882,6882,174,60,0.3448275862068966
6883,6883,514,205,0.39883268482490275
6884,6884,1863,771,0.4138486312399356
6885,6885,1379,473,0.34300217548948514
6886,6886,496,195,0.39314516129032256
6887,6887,378,136,0.35978835978835977
6888,6888,2670,1084,0.4059925093632959
6889,6889,1103,428,0.38803263825929285
6890,6890,354,117,0.3305084745762712
6891,6891,8,0,0.0
6892,6892,261,110,0.421455938697318
6893,6893,389,126,0.32390745501285345
6894,6894,1020,386,0.3784313725490196
6895,6895,568,216,0.38028169014084506
6896,6896,272,106,0.3897058823529412
6897,6897,155,61,0.3935483870967742
6898,6898,710,305,0.4295774647887324
6899,6899,179,41,0.22905027932960895
6900,6900,476,172,0.36134453781512604
6901,6901,243,84,0.345679012345679
6902,6902,1166,0,0.0
6903,6903,4665,1938,0.4154340836012862
6904,6904,527,186,0.35294117647058826
6905,6905,1076,356,0.3308550185873606
6906,6906,365,142,0.38904109589041097
6907,6907,2387,919,0.385002094679514
6908,6908,508,199,0.39173228346456695
6909,6909,338,126,0.3727810650887574
6910,6910,483,193,0.3995859213250518
6911,6911,2256,930,0.4122340425531915
6912,6912,238,81,0.3403361344537815
6913,6913,1541,582,0.3776768332251785
6914,6914,353,115,0.32577903682719545
6915,6915,1072,356,0.332089552238806
6916,6916,204,56,0.27450980392156865
6917,6917,944,339,0.3591101694915254
6918,6918,911,378,0.4149286498353458
6919,6919,182,61,0.33516483516483514
6920,6920,371,141,0.38005390835579517
6921,6921,194,79,0.4072164948453608
6922,6922,868,325,0.37442396313364057
6923,6923,1280,490,0.3828125
6924,6924,78,28,0.358974358974359
6925,6925,559,222,0.39713774597495527
6926,6926,304,18,0.05921052631578947
6927,6927,212,67,0.3160377358490566
6928,6928,761,317,0.41655716162943496
6929,6929,35,11,0.3142857142857143
6930,6930,1233,517,0.41930251419302517
6931,6931,317,115,0.3627760252365931
6932,6932,2521,856,0.33954779849266165
6933,6933,630,271,0.4301587301587302
6934,6934,249,92,0.36947791164658633
6935,6935,687,262,0.3813682678311499
6936,6936,888,343,0.38626126126126126
6937,6937,340,130,0.38235294117647056
6938,6938,445,152,0.3415730337078652
6939,6939,229,70,0.3056768558951965
6940,6940,842,313,0.37173396674584325
6941,6941,1352,508,0.3757396449704142
6942,6942,568,160,0.28169014084507044
6943,6943,778,274,0.35218508997429304
6944,6944,419,181,0.431980906921241
6945,6945,586,227,0.3873720136518771
6946,6946,920,372,0.4043478260869565
6947,6947,1703,681,0.3998825601879037
6948,6948,260,90,0.34615384615384615
6949,6949,322,111,0.3447204968944099
6950,6950,1009,377,0.3736372646184341
6951,6951,453,163,0.3598233995584989
6952,6952,207,83,0.40096618357487923
6953,6953,456,179,0.3925438596491228
6954,6954,346,128,0.3699421965317919
6955,6955,1741,725,0.4164273406088455
6956,6956,3644,1375,0.3773326015367728
6957,6957,997,363,0.3640922768304915
6958,6958,378,160,0.42328042328042326
6959,6959,574,208,0.3623693379790941
6960,6960,2779,853,0.3069449442245412
6961,6961,2017,609,0.30193356470004956
6962,6962,354,121,0.3418079096045198
6963,6963,215,65,0.3023255813953488
6964,6964,90,32,0.35555555555555557
6965,6965,2401,950,0.3956684714702207
6966,6966,1029,393,0.3819241982507289
6967,6967,1265,490,0.38735177865612647
6968,6968,806,344,0.4267990074441687
6969,6969,880,281,0.31931818181818183
6970,6970,426,170,0.39906103286384975
6971,6971,541,211,0.3900184842883549
6972,6972,1436,583,0.40598885793871864
6973,6973,1106,428,0.38698010849909587
6974,6974,1374,550,0.4002911208151383
6975,6975,459,191,0.41612200435729846
6976,6976,0,0,
6977,6977,898,369,0.410913140311804
6978,6978,1421,570,0.40112596762843067
6979,6979,488,197,0.4036885245901639
6980,6980,759,284,0.37417654808959155
6981,6981,1404,525,0.37393162393162394
6982,6982,200,85,0.425
6983,6983,178,54,0.30337078651685395
6984,6984,155,66,0.4258064516129032
6985,6985,300,110,0.36666666666666664
6986,6986,336,4,0.011904761904761904
6987,6987,113,39,0.34513274336283184
6988,6988,310,108,0.34838709677419355
6989,6989,1113,429,0.38544474393531
6990,6990,164,57,0.3475609756097561
6991,6991,2702,1097,0.40599555884529975
6992,6992,106,30,0.2830188679245283
6993,6993,930,280,0.3010752688172043
6994,6994,413,184,0.44552058111380144
6995,6995,87,22,0.25287356321839083
